case_id,style_id,style_label,character_label,character_name,style_name,tier,role,limit_break,limit_break_max,計算_STR,計算_DEX,計算_WIS,計算_SPR,計算_LUK,計算_CON,サポート10%加算_STR,サポート10%加算_DEX,サポート10%加算_WIS,サポート10%加算_SPR,サポート10%加算_LUK,サポート10%加算_CON,実機_STR,実機_DEX,実機_WIS,実機_SPR,実機_LUK,実機_CON,差分_実機-計算_STR,差分_実機-計算_DEX,差分_実機-計算_WIS,差分_実機-計算_SPR,差分_実機-計算_LUK,差分_実機-計算_CON,比較結果,計算前提,実機確認メモ,生成日
1008406-LB4,1008406,VBalakrishnan06,VBalakrishnan,ヴリティカ・バラクリシュナン,歓待のアンナプールナ,SS,Healer,4,4,476,474,545,514,463,455,48,48,55,52,47,46,,,,,,,"=IF(W657="""","""",W657-K657)","=IF(X657="""","""",X657-L657)","=IF(Y657="""","""",Y657-M657)","=IF(Z657="""","""",Z657-N657)","=IF(AA657="""","""",AA657-O657)","=IF(AB657="""","""",AB657-P657)","=IF(COUNTA(W657:AB657)=0,""未入力"",IF(COUNTA(W657:AB657)<6,""一部入力"",IF(COUNTIF(AC657:AH657,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008407-LB0,1008407,VBalakrishnan07,VBalakrishnan,ヴリティカ・バラクリシュナン,未来へつなぐ戦略会議,S,Defender,0,10,342,298,320,327,310,353,35,30,32,33,31,36,,,,,,,"=IF(W658="""","""",W658-K658)","=IF(X658="""","""",X658-L658)","=IF(Y658="""","""",Y658-M658)","=IF(Z658="""","""",Z658-N658)","=IF(AA658="""","""",AA658-O658)","=IF(AB658="""","""",AB658-P658)","=IF(COUNTA(W658:AB658)=0,""未入力"",IF(COUNTA(W658:AB658)<6,""一部入力"",IF(COUNTIF(AC658:AH658,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008407-LB10,1008407,VBalakrishnan07,VBalakrishnan,ヴリティカ・バラクリシュナン,未来へつなぐ戦略会議,S,Defender,10,10,407,362,389,394,375,419,41,37,39,40,38,42,,,,,,,"=IF(W659="""","""",W659-K659)","=IF(X659="""","""",X659-L659)","=IF(Y659="""","""",Y659-M659)","=IF(Z659="""","""",Z659-N659)","=IF(AA659="""","""",AA659-O659)","=IF(AB659="""","""",AB659-P659)","=IF(COUNTA(W659:AB659)=0,""未入力"",IF(COUNTA(W659:AB659)<6,""一部入力"",IF(COUNTIF(AC659:AH659,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008501-LB0,1008501,MdAngelis01,MdAngelis,マリア・デ・アンジェリス,くれないのシスター,A,Healer,0,20,294,239,258,287,274,285,30,24,26,29,28,29,,,,,,,"=IF(W660="""","""",W660-K660)","=IF(X660="""","""",X660-L660)","=IF(Y660="""","""",Y660-M660)","=IF(Z660="""","""",Z660-N660)","=IF(AA660="""","""",AA660-O660)","=IF(AB660="""","""",AB660-P660)","=IF(COUNTA(W660:AB660)=0,""未入力"",IF(COUNTA(W660:AB660)<6,""一部入力"",IF(COUNTIF(AC660:AH660,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008501-LB20,1008501,MdAngelis01,MdAngelis,マリア・デ・アンジェリス,くれないのシスター,A,Healer,20,20,340,281,304,332,317,328,34,29,31,34,32,33,,,,,,,"=IF(W661="""","""",W661-K661)","=IF(X661="""","""",X661-L661)","=IF(Y661="""","""",Y661-M661)","=IF(Z661="""","""",Z661-N661)","=IF(AA661="""","""",AA661-O661)","=IF(AB661="""","""",AB661-P661)","=IF(COUNTA(W661:AB661)=0,""未入力"",IF(COUNTA(W661:AB661)<6,""一部入力"",IF(COUNTIF(AC661:AH661,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008502-LB0,1008502,MdAngelis02,MdAngelis,マリア・デ・アンジェリス,罪と栄光,S,Healer,0,10,311,339,332,314,344,312,32,34,34,32,35,32,,,,,,,"=IF(W662="""","""",W662-K662)","=IF(X662="""","""",X662-L662)","=IF(Y662="""","""",Y662-M662)","=IF(Z662="""","""",Z662-N662)","=IF(AA662="""","""",AA662-O662)","=IF(AB662="""","""",AB662-P662)","=IF(COUNTA(W662:AB662)=0,""未入力"",IF(COUNTA(W662:AB662)<6,""一部入力"",IF(COUNTIF(AC662:AH662,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008502-LB10,1008502,MdAngelis02,MdAngelis,マリア・デ・アンジェリス,罪と栄光,S,Healer,10,10,378,403,401,381,408,376,38,41,41,39,41,38,,,,,,,"=IF(W663="""","""",W663-K663)","=IF(X663="""","""",X663-L663)","=IF(Y663="""","""",Y663-M663)","=IF(Z663="""","""",Z663-N663)","=IF(AA663="""","""",AA663-O663)","=IF(AB663="""","""",AB663-P663)","=IF(COUNTA(W663:AB663)=0,""未入力"",IF(COUNTA(W663:AB663)<6,""一部入力"",IF(COUNTIF(AC663:AH663,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008503-LB0,1008503,MdAngelis03,MdAngelis,マリア・デ・アンジェリス,ブラッド・レリーフ,SS,Healer,0,4,383,366,430,399,358,336,39,37,43,40,36,34,,,,,,,"=IF(W664="""","""",W664-K664)","=IF(X664="""","""",X664-L664)","=IF(Y664="""","""",Y664-M664)","=IF(Z664="""","""",Z664-N664)","=IF(AA664="""","""",AA664-O664)","=IF(AB664="""","""",AB664-P664)","=IF(COUNTA(W664:AB664)=0,""未入力"",IF(COUNTA(W664:AB664)<6,""一部入力"",IF(COUNTIF(AC664:AH664,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008503-LB4,1008503,MdAngelis03,MdAngelis,マリア・デ・アンジェリス,ブラッド・レリーフ,SS,Healer,4,4,472,451,522,489,444,422,48,46,53,49,45,43,,,,,,,"=IF(W665="""","""",W665-K665)","=IF(X665="""","""",X665-L665)","=IF(Y665="""","""",Y665-M665)","=IF(Z665="""","""",Z665-N665)","=IF(AA665="""","""",AA665-O665)","=IF(AB665="""","""",AB665-P665)","=IF(COUNTA(W665:AB665)=0,""未入力"",IF(COUNTA(W665:AB665)<6,""一部入力"",IF(COUNTIF(AC665:AH665,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008504-LB0,1008504,MdAngelis04,MdAngelis,マリア・デ・アンジェリス,刹那の邂逅,SS,Healer,0,4,405,387,453,422,379,358,41,39,46,43,38,36,,,,,,,"=IF(W666="""","""",W666-K666)","=IF(X666="""","""",X666-L666)","=IF(Y666="""","""",Y666-M666)","=IF(Z666="""","""",Z666-N666)","=IF(AA666="""","""",AA666-O666)","=IF(AB666="""","""",AB666-P666)","=IF(COUNTA(W666:AB666)=0,""未入力"",IF(COUNTA(W666:AB666)<6,""一部入力"",IF(COUNTIF(AC666:AH666,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008504-LB4,1008504,MdAngelis04,MdAngelis,マリア・デ・アンジェリス,刹那の邂逅,SS,Healer,4,4,495,472,545,512,465,444,50,48,55,52,47,45,,,,,,,"=IF(W667="""","""",W667-K667)","=IF(X667="""","""",X667-L667)","=IF(Y667="""","""",Y667-M667)","=IF(Z667="""","""",Z667-N667)","=IF(AA667="""","""",AA667-O667)","=IF(AB667="""","""",AB667-P667)","=IF(COUNTA(W667:AB667)=0,""未入力"",IF(COUNTA(W667:AB667)<6,""一部入力"",IF(COUNTIF(AC667:AH667,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008505-LB0,1008505,MdAngelis05,MdAngelis,マリア・デ・アンジェリス,ヴァカンザ・エレガンテ,SS,Attacker,0,4,405,387,453,422,379,358,41,39,46,43,38,36,,,,,,,"=IF(W668="""","""",W668-K668)","=IF(X668="""","""",X668-L668)","=IF(Y668="""","""",Y668-M668)","=IF(Z668="""","""",Z668-N668)","=IF(AA668="""","""",AA668-O668)","=IF(AB668="""","""",AB668-P668)","=IF(COUNTA(W668:AB668)=0,""未入力"",IF(COUNTA(W668:AB668)<6,""一部入力"",IF(COUNTIF(AC668:AH668,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008505-LB4,1008505,MdAngelis05,MdAngelis,マリア・デ・アンジェリス,ヴァカンザ・エレガンテ,SS,Attacker,4,4,495,472,545,512,465,444,50,48,55,52,47,45,,,,,,,"=IF(W669="""","""",W669-K669)","=IF(X669="""","""",X669-L669)","=IF(Y669="""","""",Y669-M669)","=IF(Z669="""","""",Z669-N669)","=IF(AA669="""","""",AA669-O669)","=IF(AB669="""","""",AB669-P669)","=IF(COUNTA(W669:AB669)=0,""未入力"",IF(COUNTA(W669:AB669)<6,""一部入力"",IF(COUNTIF(AC669:AH669,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008506-LB0,1008506,MdAngelis06,MdAngelis,マリア・デ・アンジェリス,ライム・アンド・ストロベリー,S,Attacker,0,10,353,297,320,325,312,344,36,30,32,33,32,35,,,,,,,"=IF(W670="""","""",W670-K670)","=IF(X670="""","""",X670-L670)","=IF(Y670="""","""",Y670-M670)","=IF(Z670="""","""",Z670-N670)","=IF(AA670="""","""",AA670-O670)","=IF(AB670="""","""",AB670-P670)","=IF(COUNTA(W670:AB670)=0,""未入力"",IF(COUNTA(W670:AB670)<6,""一部入力"",IF(COUNTIF(AC670:AH670,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008506-LB10,1008506,MdAngelis06,MdAngelis,マリア・デ・アンジェリス,ライム・アンド・ストロベリー,S,Attacker,10,10,423,361,389,393,376,408,43,37,39,40,38,41,,,,,,,"=IF(W671="""","""",W671-K671)","=IF(X671="""","""",X671-L671)","=IF(Y671="""","""",Y671-M671)","=IF(Z671="""","""",Z671-N671)","=IF(AA671="""","""",AA671-O671)","=IF(AB671="""","""",AB671-P671)","=IF(COUNTA(W671:AB671)=0,""未入力"",IF(COUNTA(W671:AB671)<6,""一部入力"",IF(COUNTIF(AC671:AH671,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008507-LB0,1008507,MdAngelis07,MdAngelis,マリア・デ・アンジェリス,ドルチェ・ベネディツィオーネ,SS,Healer,0,4,405,387,453,422,379,358,41,39,46,43,38,36,,,,,,,"=IF(W672="""","""",W672-K672)","=IF(X672="""","""",X672-L672)","=IF(Y672="""","""",Y672-M672)","=IF(Z672="""","""",Z672-N672)","=IF(AA672="""","""",AA672-O672)","=IF(AB672="""","""",AB672-P672)","=IF(COUNTA(W672:AB672)=0,""未入力"",IF(COUNTA(W672:AB672)<6,""一部入力"",IF(COUNTIF(AC672:AH672,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008507-LB4,1008507,MdAngelis07,MdAngelis,マリア・デ・アンジェリス,ドルチェ・ベネディツィオーネ,SS,Healer,4,4,495,472,545,512,465,444,50,48,55,52,47,45,,,,,,,"=IF(W673="""","""",W673-K673)","=IF(X673="""","""",X673-L673)","=IF(Y673="""","""",Y673-M673)","=IF(Z673="""","""",Z673-N673)","=IF(AA673="""","""",AA673-O673)","=IF(AB673="""","""",AB673-P673)","=IF(COUNTA(W673:AB673)=0,""未入力"",IF(COUNTA(W673:AB673)<6,""一部入力"",IF(COUNTIF(AC673:AH673,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008601-LB0,1008601,CSkopovskaya01,CSkopovskaya,シャルロッタ・スコポフスカヤ,北風の使者,A,Debuffer,0,20,245,295,289,245,297,275,25,30,29,25,30,28,,,,,,,"=IF(W674="""","""",W674-K674)","=IF(X674="""","""",X674-L674)","=IF(Y674="""","""",Y674-M674)","=IF(Z674="""","""",Z674-N674)","=IF(AA674="""","""",AA674-O674)","=IF(AB674="""","""",AB674-P674)","=IF(COUNTA(W674:AB674)=0,""未入力"",IF(COUNTA(W674:AB674)<6,""一部入力"",IF(COUNTIF(AC674:AH674,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008601-LB20,1008601,CSkopovskaya01,CSkopovskaya,シャルロッタ・スコポフスカヤ,北風の使者,A,Debuffer,20,20,289,341,335,289,341,319,29,35,34,29,35,32,,,,,,,"=IF(W675="""","""",W675-K675)","=IF(X675="""","""",X675-L675)","=IF(Y675="""","""",Y675-M675)","=IF(Z675="""","""",Z675-N675)","=IF(AA675="""","""",AA675-O675)","=IF(AB675="""","""",AB675-P675)","=IF(COUNTA(W675:AB675)=0,""未入力"",IF(COUNTA(W675:AB675)<6,""一部入力"",IF(COUNTIF(AC675:AH675,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008602-LB0,1008602,CSkopovskaya02,CSkopovskaya,シャルロッタ・スコポフスカヤ,雪華ノスタルジア,S,Debuffer,0,10,345,313,317,316,324,345,35,32,32,32,33,35,,,,,,,"=IF(W676="""","""",W676-K676)","=IF(X676="""","""",X676-L676)","=IF(Y676="""","""",Y676-M676)","=IF(Z676="""","""",Z676-N676)","=IF(AA676="""","""",AA676-O676)","=IF(AB676="""","""",AB676-P676)","=IF(COUNTA(W676:AB676)=0,""未入力"",IF(COUNTA(W676:AB676)<6,""一部入力"",IF(COUNTIF(AC676:AH676,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008602-LB10,1008602,CSkopovskaya02,CSkopovskaya,シャルロッタ・スコポフスカヤ,雪華ノスタルジア,S,Debuffer,10,10,414,380,385,381,391,410,42,38,39,39,40,41,,,,,,,"=IF(W677="""","""",W677-K677)","=IF(X677="""","""",X677-L677)","=IF(Y677="""","""",Y677-M677)","=IF(Z677="""","""",Z677-N677)","=IF(AA677="""","""",AA677-O677)","=IF(AB677="""","""",AB677-P677)","=IF(COUNTA(W677:AB677)=0,""未入力"",IF(COUNTA(W677:AB677)<6,""一部入力"",IF(COUNTIF(AC677:AH677,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008603-LB0,1008603,CSkopovskaya03,CSkopovskaya,シャルロッタ・スコポフスカヤ,逆境に咲く華,SS,Debuffer,0,4,341,420,389,362,398,372,35,42,39,37,40,38,,,,,,,"=IF(W678="""","""",W678-K678)","=IF(X678="""","""",X678-L678)","=IF(Y678="""","""",Y678-M678)","=IF(Z678="""","""",Z678-N678)","=IF(AA678="""","""",AA678-O678)","=IF(AB678="""","""",AB678-P678)","=IF(COUNTA(W678:AB678)=0,""未入力"",IF(COUNTA(W678:AB678)<6,""一部入力"",IF(COUNTIF(AC678:AH678,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008603-LB4,1008603,CSkopovskaya03,CSkopovskaya,シャルロッタ・スコポフスカヤ,逆境に咲く華,SS,Debuffer,4,4,428,510,480,450,487,459,43,51,48,45,49,46,,,,,,,"=IF(W679="""","""",W679-K679)","=IF(X679="""","""",X679-L679)","=IF(Y679="""","""",Y679-M679)","=IF(Z679="""","""",Z679-N679)","=IF(AA679="""","""",AA679-O679)","=IF(AB679="""","""",AB679-P679)","=IF(COUNTA(W679:AB679)=0,""未入力"",IF(COUNTA(W679:AB679)<6,""一部入力"",IF(COUNTIF(AC679:AH679,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008604-LB0,1008604,CSkopovskaya04,CSkopovskaya,シャルロッタ・スコポフスカヤ,とこしえの想い,SS,Debuffer,0,4,362,443,412,384,420,394,37,45,42,39,42,40,,,,,,,"=IF(W680="""","""",W680-K680)","=IF(X680="""","""",X680-L680)","=IF(Y680="""","""",Y680-M680)","=IF(Z680="""","""",Z680-N680)","=IF(AA680="""","""",AA680-O680)","=IF(AB680="""","""",AB680-P680)","=IF(COUNTA(W680:AB680)=0,""未入力"",IF(COUNTA(W680:AB680)<6,""一部入力"",IF(COUNTIF(AC680:AH680,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008604-LB4,1008604,CSkopovskaya04,CSkopovskaya,シャルロッタ・スコポフスカヤ,とこしえの想い,SS,Debuffer,4,4,450,532,503,471,510,480,45,54,51,48,51,48,,,,,,,"=IF(W681="""","""",W681-K681)","=IF(X681="""","""",X681-L681)","=IF(Y681="""","""",Y681-M681)","=IF(Z681="""","""",Z681-N681)","=IF(AA681="""","""",AA681-O681)","=IF(AB681="""","""",AB681-P681)","=IF(COUNTA(W681:AB681)=0,""未入力"",IF(COUNTA(W681:AB681)<6,""一部入力"",IF(COUNTIF(AC681:AH681,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008605-LB0,1008605,CSkopovskaya05,CSkopovskaya,シャルロッタ・スコポフスカヤ,清廉なるニヴェースタ,SS,Buffer,0,4,397,407,448,410,394,359,40,41,45,41,40,36,,,,,,,"=IF(W682="""","""",W682-K682)","=IF(X682="""","""",X682-L682)","=IF(Y682="""","""",Y682-M682)","=IF(Z682="""","""",Z682-N682)","=IF(AA682="""","""",AA682-O682)","=IF(AB682="""","""",AB682-P682)","=IF(COUNTA(W682:AB682)=0,""未入力"",IF(COUNTA(W682:AB682)<6,""一部入力"",IF(COUNTIF(AC682:AH682,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008605-LB4,1008605,CSkopovskaya05,CSkopovskaya,シャルロッタ・スコポフスカヤ,清廉なるニヴェースタ,SS,Buffer,4,4,484,497,539,497,483,446,49,50,54,50,49,45,,,,,,,"=IF(W683="""","""",W683-K683)","=IF(X683="""","""",X683-L683)","=IF(Y683="""","""",Y683-M683)","=IF(Z683="""","""",Z683-N683)","=IF(AA683="""","""",AA683-O683)","=IF(AB683="""","""",AB683-P683)","=IF(COUNTA(W683:AB683)=0,""未入力"",IF(COUNTA(W683:AB683)<6,""一部入力"",IF(COUNTIF(AC683:AH683,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008606-LB0,1008606,CSkopovskaya06,CSkopovskaya,シャルロッタ・スコポフスカヤ,麗らかなまなざし,S,Attacker,0,10,345,313,317,316,324,345,35,32,32,32,33,35,,,,,,,"=IF(W684="""","""",W684-K684)","=IF(X684="""","""",X684-L684)","=IF(Y684="""","""",Y684-M684)","=IF(Z684="""","""",Z684-N684)","=IF(AA684="""","""",AA684-O684)","=IF(AB684="""","""",AB684-P684)","=IF(COUNTA(W684:AB684)=0,""未入力"",IF(COUNTA(W684:AB684)<6,""一部入力"",IF(COUNTIF(AC684:AH684,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008606-LB10,1008606,CSkopovskaya06,CSkopovskaya,シャルロッタ・スコポフスカヤ,麗らかなまなざし,S,Attacker,10,10,414,380,385,381,391,410,42,38,39,39,40,41,,,,,,,"=IF(W685="""","""",W685-K685)","=IF(X685="""","""",X685-L685)","=IF(Y685="""","""",Y685-M685)","=IF(Z685="""","""",Z685-N685)","=IF(AA685="""","""",AA685-O685)","=IF(AB685="""","""",AB685-P685)","=IF(COUNTA(W685:AB685)=0,""未入力"",IF(COUNTA(W685:AB685)<6,""一部入力"",IF(COUNTIF(AC685:AH685,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008607-LB0,1008607,CSkopovskaya07,CSkopovskaya,シャルロッタ・スコポフスカヤ,捧ぐ愛の晩餐,SS,Healer,0,4,397,407,448,410,394,359,40,41,45,41,40,36,,,,,,,"=IF(W686="""","""",W686-K686)","=IF(X686="""","""",X686-L686)","=IF(Y686="""","""",Y686-M686)","=IF(Z686="""","""",Z686-N686)","=IF(AA686="""","""",AA686-O686)","=IF(AB686="""","""",AB686-P686)","=IF(COUNTA(W686:AB686)=0,""未入力"",IF(COUNTA(W686:AB686)<6,""一部入力"",IF(COUNTIF(AC686:AH686,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008607-LB4,1008607,CSkopovskaya07,CSkopovskaya,シャルロッタ・スコポフスカヤ,捧ぐ愛の晩餐,SS,Healer,4,4,484,497,539,497,483,446,49,50,54,50,49,45,,,,,,,"=IF(W687="""","""",W687-K687)","=IF(X687="""","""",X687-L687)","=IF(Y687="""","""",Y687-M687)","=IF(Z687="""","""",Z687-N687)","=IF(AA687="""","""",AA687-O687)","=IF(AB687="""","""",AB687-P687)","=IF(COUNTA(W687:AB687)=0,""未入力"",IF(COUNTA(W687:AB687)<6,""一部入力"",IF(COUNTIF(AC687:AH687,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008608-LB0,1008608,CSkopovskaya08,CSkopovskaya,シャルロッタ・スコポフスカヤ,異国のプリンツェッサ,SSR,Debuffer,0,4,397,407,448,410,394,359,40,41,45,41,40,36,,,,,,,"=IF(W688="""","""",W688-K688)","=IF(X688="""","""",X688-L688)","=IF(Y688="""","""",Y688-M688)","=IF(Z688="""","""",Z688-N688)","=IF(AA688="""","""",AA688-O688)","=IF(AB688="""","""",AB688-P688)","=IF(COUNTA(W688:AB688)=0,""未入力"",IF(COUNTA(W688:AB688)<6,""一部入力"",IF(COUNTIF(AC688:AH688,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1008608-LB4,1008608,CSkopovskaya08,CSkopovskaya,シャルロッタ・スコポフスカヤ,異国のプリンツェッサ,SSR,Debuffer,4,4,484,497,539,497,483,446,49,50,54,50,49,45,,,,,,,"=IF(W689="""","""",W689-K689)","=IF(X689="""","""",X689-L689)","=IF(Y689="""","""",Y689-M689)","=IF(Z689="""","""",Z689-N689)","=IF(AA689="""","""",AA689-O689)","=IF(AB689="""","""",AB689-P689)","=IF(COUNTA(W689:AB689)=0,""未入力"",IF(COUNTA(W689:AB689)<6,""一部入力"",IF(COUNTIF(AC689:AH689,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1010103-LB0,1010103,STezuka03,STezuka,手塚 咲,希望の暁,SSR,Attacker,0,4,410,336,358,371,371,387,41,34,36,38,38,39,,,,,,,"=IF(W690="""","""",W690-K690)","=IF(X690="""","""",X690-L690)","=IF(Y690="""","""",Y690-M690)","=IF(Z690="""","""",Z690-N690)","=IF(AA690="""","""",AA690-O690)","=IF(AB690="""","""",AB690-P690)","=IF(COUNTA(W690:AB690)=0,""未入力"",IF(COUNTA(W690:AB690)<6,""一部入力"",IF(COUNTIF(AC690:AH690,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
